Symbol	GOs
nlgn4xa	GO:0007158,GO:0007268,GO:0009986,GO:0038023,GO:0042043,GO:0042043,GO:0045202,GO:0048488,GO:0050804,GO:0097104,GO:0097105,GO:0099634
LOC117807982	NA
LOC117808216	NA
prkx	GO:0004674,GO:0005524,GO:0006468
mxra5a	GO:0005515,GO:0005576
gyg2	GO:0005737,GO:0016757,GO:0016757
cd99	GO:0034109,GO:0072683,GO:2000391
dhrsx	NA
LOC117808477	GO:0016274,GO:0016274,GO:0018216,GO:0018216
cnot9	GO:0000932,GO:0006402,GO:0017148,GO:0030014,GO:0030015
plcd4a	GO:0004435,GO:0005509,GO:0006629,GO:0035556,GO:0035556
fam207a	GO:0000462,GO:0005730,GO:0030686,GO:0030688
LOC117808168	GO:0003725,GO:0003726,GO:0005730,GO:0005737,GO:0006382,GO:0006396,GO:0006396,GO:0008251
cep70	GO:0005813,GO:0043015,GO:0060271,GO:0070507
LOC117808057	GO:0005515
LOC117808058	GO:0006955,GO:0007166,GO:0009897,GO:0031295,GO:0042102,GO:0042130,GO:0071222
LOC117807968	GO:0005515
zgc:85722	NA
pln	GO:0010459,GO:0016020,GO:0016020,GO:0016529,GO:0042030,GO:0042030,GO:1901895,GO:1902081
LOC117808239	NA
si:ch211-132g1.7	NA
LOC117808400	GO:0005412,GO:0005886,GO:0006020,GO:0015798,GO:0055085
LOC117808072	GO:0003723,GO:0003724,GO:0003724,GO:0005524,GO:0005634,GO:0007276,GO:0030154,GO:0043186
LOC117808074	GO:0008460,GO:0008460,GO:0009225
gpr180	GO:0007186,GO:0019236
LOC117808077	GO:0002088,GO:0005212,GO:0007601
trnas-cga_13	NA
LOC117808079	GO:0002088,GO:0005212,GO:0007601
LOC117808076	GO:0002088,GO:0005212,GO:0007601
LOC117808075	GO:0002088,GO:0005212,GO:0007601
LOC117808078	GO:0002088,GO:0005212,GO:0007601
LOC117808266	GO:0000062,GO:0000062,GO:0006631
LOC117808265	GO:0005768,GO:0005886,GO:0008823,GO:0015677,GO:0052851
LOC117808237	GO:0005515
en1b	GO:0000978,GO:0000981,GO:0000981,GO:0005634,GO:0005634,GO:0006357,GO:0007275,GO:0030182
rp1l1a	GO:0005930,GO:0035082,GO:0035556,GO:0042461,GO:0060041
c24h8orf74	NA
gckr	GO:0004857,GO:0005654,GO:0005739,GO:0005829,GO:0009750,GO:0019899,GO:0030246,GO:0033132,GO:0042593,GO:0070095,GO:1901135
LOC117808251	GO:0005886,GO:0043652,GO:0070782,GO:1902742
enpp4	NA
clic5a	NA
mgat5	GO:0005794,GO:0006487,GO:0006487,GO:0030144,GO:0030144
LOC117808398	GO:0008270,GO:0030672
LOC117808399	NA
LOC117808457	GO:0005634,GO:0006357,GO:0008024,GO:0032786,GO:0061575
LOC117808459	NA
LOC117808458	NA
LOC117808421	NA
zranb3	GO:0003676,GO:0004519,GO:0005524,GO:0006281,GO:0008270,GO:0031297,GO:0043596,GO:0140658
LOC117808019	GO:0003676
LOC117808021	GO:0003723
rnd3a	GO:0003924,GO:0003924,GO:0005525,GO:0005525,GO:0007264
LOC117808342	NA
mmadhca	GO:0005739,GO:0009235,GO:0009235
LOC117808426	GO:0030550,GO:0090263
LOC117808427	GO:0005096,GO:0005096,GO:0007165,GO:0035023
nbeal1	GO:0005829,GO:0008104,GO:0016020,GO:0019901
LOC117808099	GO:0038023
LOC117808101	GO:0005739,GO:0051353,GO:0051537,GO:0051537,GO:0140647,GO:0140647
stradb	GO:0004672,GO:0005524,GO:0006468,GO:0043539
trak2	GO:0022008,GO:0030425,GO:0050811,GO:0098957
trim25l	GO:0005515,GO:0008270
nudt15	GO:0005829,GO:0006203,GO:0035539
LOC117808280	GO:0004181,GO:0004181,GO:0005615,GO:0006508,GO:0006508,GO:0008270
LOC117808279	GO:0004181,GO:0004181,GO:0005615,GO:0006508,GO:0006508,GO:0008270
LOC117808287	GO:0007218,GO:0008188,GO:0015054,GO:0016020
acp2	GO:0003993,GO:0005764,GO:0007040,GO:0016311
fam155a	GO:0005886,GO:0015275,GO:0098703
lig4	GO:0003677,GO:0003677,GO:0003910,GO:0003910,GO:0005524,GO:0005524,GO:0005958,GO:0006297,GO:0006303,GO:0032807,GO:0033152,GO:0051103,GO:0071897
irs2a	GO:0005158,GO:0005829,GO:0005886,GO:0008286,GO:0043548
txndc16	NA
gpr137c	GO:0005765,GO:1904263
nid2a	GO:0005509,GO:0005604,GO:0005615,GO:0007160,GO:0007160
rtraf	GO:0003723,GO:0006388,GO:0072669
sap18	GO:0003714,GO:0003714,GO:0005634,GO:0008134,GO:0045892,GO:0045892
LOC117808351	GO:0005922,GO:0005922,GO:0007154,GO:0007154
LOC117808345	GO:0005922,GO:0005922,GO:0007154,GO:0007154
hpxb	GO:0005615,GO:0006879,GO:0015232,GO:0015886,GO:0062023
LOC117808350	GO:0000978,GO:0000981,GO:0006357,GO:0046983
LOC117808346	GO:0005886,GO:0007275,GO:0007275
LOC117808320	GO:0005509,GO:0005509,GO:0010881,GO:0033018
poglut1	GO:0006493,GO:0012505,GO:0035251,GO:0035252,GO:0045747
timmdc1	GO:0005739
LOC117808478	GO:0005524,GO:0005886,GO:0016887,GO:0055085,GO:0055085,GO:0140359
LOC117808428	NA
LOC117808380	NA
n6amt1	GO:0008276,GO:0008757,GO:0035657
LOC117808374	NA
nfkbiz	GO:0005515,GO:0005634,GO:0010468
gk	GO:0004370,GO:0004370,GO:0005739,GO:0006071,GO:0006641,GO:0046167
trnae-uuc_63	NA
wbp4	GO:0000398,GO:0003723,GO:0005515,GO:0005634,GO:0008270,GO:0071011
mtrf1	GO:0003747,GO:0006415
LOC117808093	NA
LOC117808090	GO:0006357
trnam-cau_59	NA
trnag-gcc_56	NA
trnam-cau_60	NA
trnag-gcc_57	NA
trnam-cau_61	NA
trnag-gcc_58	NA
trnag-gcc_59	NA
trnag-gcc_60	NA
trnam-cau_62	NA
trnag-gcc_61	NA
trnad-guc_23	NA
trnag-gcc_62	NA
trnak-cuu_15	NA
trnam-cau_63	NA
LOC117808014	GO:0005096,GO:0005096,GO:0007165,GO:0043547,GO:0051056
LOC117808013	GO:0005085,GO:0005085,GO:0005856,GO:0008092
trnai-aau_39	NA
LOC117808016	GO:0061929
arl13b	GO:0003924,GO:0005525,GO:0031514,GO:0060170,GO:0097500,GO:0097730,GO:1905515
LOC117808422	GO:0005515,GO:0007155,GO:0016020
LOC117808423	NA
LOC117808294	NA
LOC117808293	NA
gart	GO:0004637,GO:0004637,GO:0005524,GO:0009113,GO:0009113,GO:0046872
LOC117808452	NA
LOC117808451	GO:0001666,GO:0001934,GO:0001938,GO:0002040,GO:0005615,GO:0008083,GO:0008083,GO:0016020,GO:0038084,GO:0042056,GO:0043185,GO:0045766,GO:0048010,GO:0050930,GO:0060754
LOC117808450	GO:0000981,GO:0003677,GO:0003677,GO:0005634,GO:0006357
cbsa	GO:0004122,GO:0004122,GO:0004124,GO:0005737,GO:0005737,GO:0006535,GO:0006535,GO:0019343
LOC117808440	GO:0000398,GO:0000398,GO:0005681,GO:0030628,GO:0046872,GO:0089701,GO:0089701
LOC117808059	GO:0002768,GO:0005886,GO:0038023
LOC117808060	GO:0002768,GO:0005886,GO:0038023
LOC117808185	GO:0098632
LOC117808217	GO:0098632
LOC117808482	GO:0098632
LOC117808483	GO:0098632
LOC117808194	GO:0098632
LOC117808195	NA
gemin8	GO:0000387,GO:0000387,GO:0032797,GO:0032797
LOC117808193	GO:0005886,GO:0019911,GO:0022010,GO:0043209,GO:0061564
LOC117808196	GO:0003924,GO:0005525,GO:0005764,GO:0005770,GO:0032482,GO:0042147,GO:0045335
LOC117808192	GO:0005634,GO:0006351,GO:0006351
LOC117808199	NA
LOC117808149	GO:0000287,GO:0000287,GO:0002189,GO:0004749,GO:0004749,GO:0005737,GO:0006015,GO:0006164
LOC117808080	GO:0000118,GO:0000122,GO:0004407,GO:0004407,GO:0006325,GO:0016575,GO:0016575
aamp	GO:0005515,GO:0005829
LOC117808024	GO:0004930,GO:0007186,GO:0016020
LOC117808023	GO:0045095
LOC117808022	GO:0005198,GO:0005198
arpc2	GO:0005200,GO:0005885,GO:0005885,GO:0015629,GO:0015629,GO:0030041,GO:0034314,GO:0034314,GO:0051015
LOC117808176	GO:0006955,GO:0007186,GO:0016020,GO:0016494,GO:0030593
slc19a1	GO:0005542,GO:0005886,GO:0008518,GO:0016323,GO:0016324,GO:0098838
LOC117807978	NA
LOC117808158	GO:0004497,GO:0005506,GO:0016705,GO:0020037
LOC117808157	GO:0005158,GO:0005829,GO:0005886,GO:0008286,GO:0043548
LOC117808403	GO:0005634,GO:0033260
runx1	GO:0000978,GO:0000981,GO:0005524,GO:0005524,GO:0005634,GO:0005634,GO:0006357,GO:0030097,GO:0030182,GO:0045595
LOC117808456	NA
LOC117808455	NA
hecw2b	GO:0004842,GO:0005515,GO:0048814,GO:2000650
gtf3c3	GO:0000127,GO:0005515,GO:0006383
dmd	GO:0005515,GO:0005886,GO:0008270,GO:0099536
LOC117808043	GO:0005911,GO:0016020,GO:0098609
LOC117807966	NA
LOC117807964	GO:0005515
trnag-gcc_63	NA
trnad-guc_24	NA
nufip1	GO:0000492,GO:0003723,GO:0005634
nop58	GO:0030515,GO:0031428,GO:0032040
LOC117808486	NA
LOC117808487	NA
wdr12	GO:0000463,GO:0000466,GO:0005515,GO:0030687,GO:0042254,GO:0070545
ical1	GO:0005794,GO:0019904,GO:0051049
fam117ba	NA
dock9b	GO:0005085,GO:0007264,GO:0043547
LOC117808119	GO:0001944,GO:0005024,GO:0005524,GO:0005524,GO:0005886,GO:0006468,GO:0006468,GO:0030509,GO:0043235,GO:0071363
LOC117808130	NA
slc15a1b	GO:0006857,GO:0016020,GO:0055085,GO:0071916
stk24b	GO:0004672,GO:0005524,GO:0006468
LOC117808118	GO:0005452,GO:0005452,GO:0005886,GO:0006820,GO:0006820,GO:0008509,GO:0008510,GO:0015701,GO:0016323,GO:0051453,GO:0055085
LOC117808129	GO:0005179,GO:0005179,GO:0005576,GO:0031769,GO:0042594
LOC117808124	GO:0004252,GO:0006508,GO:0008239
LOC117808128	GO:0005509
LOC117808133	NA
LOC117808135	NA
kcnh7	GO:0005242,GO:0016020,GO:0071805,GO:0086011
LOC117808121	GO:0005524,GO:0008568,GO:0016887,GO:0016887
LOC117808120	GO:0003785
scn1lab	GO:0001518,GO:0001518,GO:0005248,GO:0005248,GO:0005886,GO:0019228,GO:0030424,GO:0035725,GO:0086010
LOC117808126	GO:0000981,GO:0005634,GO:0006357,GO:0043565
LOC117808136	NA
LOC117808134	NA
LOC117808132	NA
xirp2a	GO:0001725,GO:0005925,GO:0007015,GO:0030036,GO:0030036,GO:0051015
LOC117808206	GO:0006486,GO:0006486,GO:0008499,GO:0016020,GO:0016020
LOC117808210	NA
LOC117808208	GO:0005524,GO:0016020,GO:0016887,GO:0055085,GO:0140359
LOC117808209	NA
LOC117808207	GO:0016491
LOC117808045	GO:0005524,GO:0005753,GO:0016887,GO:0042776,GO:0045261,GO:0046933,GO:1902600
LOC117808044	GO:0004867
LOC117808041	GO:0005515
LOC117808042	GO:0004930,GO:0005886,GO:0007186,GO:0007186
LOC117808049	GO:0015015,GO:0016020,GO:0016020,GO:0017095
dzip1	GO:0005737,GO:0036064,GO:0060271
si:ch211-181l5.2	GO:0005198,GO:0005886,GO:0005923,GO:0007155,GO:0070830
LOC117808277	NA
LOC117808274	GO:0005198,GO:0005886,GO:0005923,GO:0007155,GO:0070830
si:busm1-52i16.2	GO:0005198,GO:0005886,GO:0005923,GO:0007155,GO:0070830
LOC117808261	GO:0005198,GO:0005198,GO:0005886,GO:0005923,GO:0005923,GO:0007155,GO:0070830
LOC117808484	GO:0005254,GO:0005524,GO:0005886,GO:0006811,GO:0016887,GO:0055085,GO:0055085,GO:0140359
LOC117808046	NA
LOC117808048	NA
LOC117808047	NA
LOC117808315	GO:0005515,GO:0005856
LOC117808317	GO:0007165
LOC117808318	GO:0005515,GO:0008270
LOC117808319	NA
LOC117808298	NA
LOC117807961	NA
LOC117807963	NA
LOC117807962	NA
LOC117808054	NA
LOC117808055	NA
LOC117808260	NA
LOC117808066	NA
LOC117808340	NA
LOC117808381	NA
LOC117808278	GO:0005515,GO:0007409,GO:0016020,GO:0051965,GO:1905606
LOC117808051	NA
LOC117808053	NA
slitrk6	GO:0005515,GO:0007409,GO:0016020,GO:0051965,GO:1905606
LOC117808238	GO:0004322,GO:0004322,GO:0005739,GO:0005739,GO:0006879,GO:0006879,GO:0008198,GO:0008199,GO:0008199,GO:0018283,GO:0018283,GO:0034986,GO:0051537
LOC117808085	NA
LOC117808086	NA
LOC117808084	GO:0005261,GO:0030424,GO:0034703,GO:0055080
LOC117808250	NA
LOC117808388	NA
LOC117808264	GO:0005515,GO:0007409,GO:0051965,GO:0098839,GO:0098978,GO:0098982,GO:1905606
spry2	GO:0005829,GO:0007275,GO:0016020,GO:0040037,GO:0043407,GO:0046580,GO:0048513
ndfip2	GO:0005783,GO:0005794,GO:0006511,GO:0007034,GO:0007034,GO:0030001,GO:0030001,GO:0031398,GO:0048471,GO:0050699
LOC117808436	GO:0004890,GO:0004890,GO:0005230,GO:0007165,GO:0007268,GO:0016020,GO:0016020,GO:0030594,GO:0034220,GO:0034220,GO:0042391,GO:0043005,GO:0045202,GO:0050877,GO:1902711
LOC117808442	GO:0004890,GO:0004890,GO:0005237,GO:0007165,GO:0007214,GO:0008503,GO:0022851,GO:0032590,GO:0034220,GO:0034220,GO:0043005,GO:0045202,GO:0050877,GO:0051932,GO:0060078,GO:0098794,GO:1902711,GO:1904315
LOC117808444	GO:0004890,GO:0004890,GO:0005237,GO:0007165,GO:0007214,GO:0008503,GO:0022851,GO:0032590,GO:0034220,GO:0034220,GO:0043005,GO:0045202,GO:0050877,GO:0051932,GO:0060078,GO:0098794,GO:1902711,GO:1904315
LOC117808445	NA
LOC117808302	NA
fat3a	GO:0005509,GO:0005509,GO:0005886,GO:0005911,GO:0007156
LOC117808520	GO:0008270
LOC117808515	GO:0005750,GO:0006122,GO:0009055,GO:0009055,GO:0020037,GO:0020037
hesx1	GO:0000978,GO:0001227,GO:0005634,GO:0006357,GO:0021983,GO:0030900
ergic3	GO:0000139,GO:0005783,GO:0005789,GO:0006888,GO:0006890,GO:0030134
romo1	GO:0005744,GO:0030150,GO:0045039
LOC117808509	NA
LOC117808510	NA
LOC117808511	NA
LOC117808512	NA
zgc:171566	GO:0005773,GO:0034722,GO:0046900
trnat-cgu_16	NA
trnat-cgu_17	NA
trnat-cgu_18	NA
LOC117808539	NA
LOC117808530	GO:0000209,GO:0004842,GO:0005634,GO:0043161,GO:0045732
LOC117808537	NA
LOC117808538	NA
LOC117808534	NA
LOC117808541	NA
LOC117808531	NA
LOC117808535	NA
LOC117808533	NA
LOC117808540	NA
LOC117808524	GO:0003677,GO:0006310,GO:0015074
LOC117808547	NA
LOC117808525	NA
LOC117808526	NA
LOC117808544	GO:0006508,GO:0008234
LOC117808542	GO:0003677,GO:0006310,GO:0015074
LOC117808546	NA
LOC117808543	GO:0003677
LOC117808528	NA
LOC117808529	GO:0000209,GO:0004842,GO:0005634,GO:0043161,GO:0045732
LOC117808548	NA
LOC117808558	GO:0005515,GO:0008270
LOC117808557	GO:0003746,GO:0003924,GO:0005525,GO:0006414
LOC117808560	NA
LOC117808556	GO:0002039,GO:0005634,GO:0007165,GO:0042981
rrp36	GO:0000462,GO:0005730,GO:0030686
LOC117808549	GO:0005112,GO:0005509,GO:0007154,GO:0007219,GO:0007275,GO:0016020
alg13	GO:0003779,GO:0005737,GO:0005884,GO:0008017,GO:0030041
LOC117808562	GO:0005509
mrps28	GO:0005763
sde2	GO:0005634
mtif2	GO:0003743,GO:0003924,GO:0005525,GO:0006413
LOC117808550	GO:0008017
LOC117808551	GO:0005200,GO:0005543,GO:0005886,GO:0008091,GO:0030036,GO:0030054,GO:0030864,GO:0042995,GO:0051015,GO:0072659
LOC117808565	GO:0003676,GO:0005227,GO:0005886
rrbp1b	GO:0005789,GO:0005789,GO:0015031
kat14	GO:0016747
LOC117808555	GO:0005739,GO:0033617
dzank1	GO:0005515
LOC117808572	GO:0016020,GO:0038023
prdm8b	GO:0005515,GO:0005634,GO:0006355
fgf5	GO:0001934,GO:0005104,GO:0005615,GO:0005737,GO:0008083,GO:0008083,GO:0008284,GO:0008543,GO:0009887,GO:0010628,GO:0030154,GO:0030334
LOC117808575	GO:0004970,GO:0005886,GO:0006811,GO:0035249,GO:0045211,GO:0050804,GO:1904315
LOC117808574	NA
LOC117808586	GO:0004930,GO:0004930,GO:0016020,GO:0071880
LOC117808578	NA
LOC117808584	NA
LOC117808583	NA
LOC117808579	NA
LOC117808585	GO:0004930,GO:0007186,GO:0016020
LOC117808589	NA
LOC117808580	GO:0000978,GO:0000981,GO:0005515,GO:0005634,GO:0006357
si:ch73-256g18.2	NA
LOC117808590	GO:0071773
LOC117808581	GO:0003677,GO:0003677,GO:0006352,GO:0006352,GO:0016251
LOC117808587	GO:0003677,GO:0003677,GO:0006352,GO:0006352,GO:0016251
LOC117808625	NA
LOC117808616	NA
LOC117808615	NA
LOC117808626	NA
LOC117808621	NA
LOC117808632	NA
LOC117808631	NA
LOC117808614	NA
LOC117808592	NA
LOC117808593	NA
LOC117808608	NA
LOC117808617	NA
LOC117808607	NA
LOC117808628	NA
LOC117808618	NA
LOC117808595	NA
LOC117808630	NA
LOC117808609	NA
LOC117808611	NA
LOC117808596	NA
LOC117808606	NA
LOC117808623	NA
LOC117808613	NA
LOC117808638	NA
LOC117808629	NA
LOC117808597	NA
LOC117808636	NA
LOC117808622	NA
LOC117808633	NA
LOC117808598	NA
LOC117808637	NA
LOC117808610	NA
LOC117808635	NA
LOC117808620	NA
LOC117808639	NA
LOC117808640	NA
LOC117808624	NA
LOC117808604	GO:0003823,GO:0006910,GO:0006911,GO:0006958,GO:0009897,GO:0034987,GO:0042571,GO:0042742,GO:0045087,GO:0050853,GO:0050871,GO:0072562
LOC117808602	NA
LOC117808603	GO:0000978,GO:0000981,GO:0005515,GO:0006357
LOC117808600	NA
LOC117808599	NA
LOC117808652	GO:0004896,GO:0004896,GO:0005515,GO:0009897,GO:0016020,GO:0019221,GO:0030097,GO:0046427
capslb	GO:0005509
LOC117808660	GO:0005525
LOC117808659	GO:0005515,GO:0005525,GO:0042981
LOC117808662	NA
LOC117808661	GO:0004531,GO:0004531,GO:0006309
LOC117808645	NA
hsdl2	GO:0005739
LOC117808646	GO:0003729,GO:0005634,GO:0005634,GO:0006397,GO:0043484
LOC117808656	NA
ugcg	GO:0006679,GO:0008120,GO:0016020
LOC117808655	GO:0005829,GO:0005829,GO:0006777,GO:0019008,GO:0030366
LOC117808653	GO:0000139,GO:0004559,GO:0004559,GO:0006013,GO:0006491,GO:0006517,GO:0030246
wdr36	GO:0005515,GO:0006364,GO:0006364,GO:0032040,GO:0032040,GO:0034388
slc25a46	GO:0000266,GO:0005741,GO:0061564,GO:0090149
slc31a1	GO:0005375,GO:0005375,GO:0016020,GO:0016020,GO:0035434,GO:0035434
apc	GO:0001708,GO:0005881,GO:0007026,GO:0007389,GO:0007399,GO:0008013,GO:0008013,GO:0008017,GO:0016055,GO:0016342,GO:0016477,GO:0030877,GO:0045295,GO:0045595,GO:0045732,GO:0090090
LOC117808643	NA
LOC117808665	GO:0005515,GO:0008270
LOC117808681	GO:0005515,GO:0008270
LOC117808666	GO:0005515,GO:0008270
LOC117808682	GO:0005515,GO:0008270
LOC117808683	NA
LOC117808684	NA
tmem71	NA
LOC117808674	GO:0000978,GO:0000981,GO:0006357
LOC117808676	GO:0000977,GO:0000981,GO:0005634,GO:0006357
LOC117808675	GO:0005634
LOC117808668	GO:0005515,GO:0008270
LOC117808670	GO:0005515,GO:0008270
LOC117808667	GO:0005515,GO:0008270
LOC117808677	GO:0005515,GO:0008270
LOC117808673	GO:0005515,GO:0008270
LOC117808669	GO:0005515,GO:0008270
LOC117808680	GO:0005515
lrrc6	GO:0005515,GO:0005737,GO:0036158
LOC117808693	GO:0005615,GO:0005737,GO:0017147,GO:0035567,GO:0060070
LOC117808685	GO:0005515
sri	GO:0005509
LOC117808691	NA
trnas-aga_20	NA
cd83	NA
nagpa	NA
tp53inp1	GO:0000045,GO:0005634,GO:0005776,GO:0045893
ccne2	GO:0000079,GO:0000082,GO:0005634,GO:0005737,GO:0005813,GO:0016538,GO:0097134,GO:0097135
si:dkey-22o22.2	GO:0000902,GO:0005509,GO:0005509,GO:0005912,GO:0007043,GO:0007156,GO:0007275,GO:0016339,GO:0016342,GO:0034332,GO:0045296
akap6	NA
rad51c	GO:0000400,GO:0000707,GO:0005524,GO:0005657,GO:0006281,GO:0007131,GO:0008821,GO:0016887,GO:0033063,GO:0033065,GO:0140664
abt1	GO:0000447,GO:0000472,GO:0000480,GO:0003723,GO:0005730,GO:0034462
LOC117808706	GO:0000083,GO:0004672,GO:0005524,GO:0005634,GO:0005737,GO:0006468,GO:0006468,GO:0006887,GO:0008021,GO:0031175
LOC117808705	GO:0001640,GO:0007216,GO:0016020,GO:0051966
LOC117808708	GO:0038023
LOC117808699	NA
LOC117808701	GO:0038023
LOC117808698	GO:0030246
atp6ap1a	GO:0030641,GO:0033176
taz	GO:0007007,GO:0031966,GO:0035965,GO:0047184
si:dkey-150i13.2	GO:0005740,GO:0006839,GO:0015227,GO:1902603
ndnl2	GO:0005634
si:dkey-96f10.1	GO:0003873,GO:0003873,GO:0004331,GO:0005524,GO:0005524,GO:0005829,GO:0006000,GO:0006003,GO:0006003,GO:0043540
LOC117808727	NA
LOC117808717	GO:0005515
LOC117808725	NA
LOC117808728	NA
LOC117808723	NA
LOC117808714	GO:0005515
LOC117808724	NA
LOC117808715	NA
LOC117808716	NA
LOC117808726	NA
LOC117808719	GO:0005515
LOC117808739	GO:0003810,GO:0003810,GO:0018149,GO:0018149
LOC117808738	NA
tomm34	GO:0005739,GO:0005829,GO:0006626,GO:0031072
ccndbp1	GO:0005634,GO:0051726
trnav-cac_23	NA
trnad-guc_25	NA
trnav-cac_24	NA
trnav-aac_10	NA
trnad-guc_26	NA
trnav-cac_25	NA
trnad-guc_27	NA
trnad-guc_28	NA
trnad-guc_29	NA
trnad-guc_30	NA
trnad-guc_31	NA
trnad-guc_32	NA
LOC117808737	NA
LOC117808735	NA
trnav-aac_11	NA
trnav-aac_12	NA
trnad-guc_33	NA
trnav-cac_26	NA
trnav-aac_13	NA
trnad-guc_34	NA
pck1	GO:0004613,GO:0004613,GO:0005525,GO:0005525,GO:0005739,GO:0005829,GO:0006094,GO:0006094,GO:0019543,GO:0030145,GO:0032869,GO:0042594,GO:0046327,GO:0070365,GO:0071333,GO:0071549
pmepa1	GO:0000139,GO:0030512,GO:0031901,GO:0070412
plxnb3	GO:0002116,GO:0005515,GO:0007162,GO:0008360,GO:0017154,GO:0017154,GO:0030336,GO:0043087,GO:0050772,GO:1902287
abcd1	GO:0005324,GO:0005524,GO:0005778,GO:0006635,GO:0007031,GO:0015910,GO:0042760,GO:0140359
si:ch211-169p10.1	NA
LOC117808769	NA
hcfc1b	GO:0003713,GO:0005515,GO:0006338,GO:0006355,GO:0035097
irak1	GO:0004672,GO:0005515,GO:0005524,GO:0005886,GO:0006468,GO:0006468,GO:0007165
mecp2	GO:0000122,GO:0000792,GO:0003682,GO:0005634,GO:0008327,GO:0010385
LOC117808776	NA
LOC117808777	NA
LOC117808774	NA
LOC117808775	NA
LOC117808761	GO:0000118,GO:0004407,GO:0005085,GO:0006325,GO:0008270,GO:0016575
lhfpl4b	GO:0005886,GO:0007605
pcsk1nl	GO:0004866,GO:0010951
LOC117808765	GO:0008021,GO:0008021,GO:0030672,GO:0048786
LOC117808782	GO:0004692,GO:0005524,GO:0006468
LOC117808784	GO:0000408,GO:0070525
wdr45	GO:0000422,GO:0005515,GO:0005829,GO:0006497,GO:0019898,GO:0032266,GO:0034045,GO:0034497,GO:0044804,GO:0080025
LOC117808779	GO:0005509,GO:0005509,GO:0005793,GO:0070062
LOC117808778	GO:0005540,GO:0007155
LOC117808799	GO:0000978,GO:0000981,GO:0006357,GO:0060070,GO:0071664,GO:1990907
casp17	GO:0004197,GO:0006508
dusp11	GO:0004651
LOC117808796	NA
LOC117808797	GO:0005737,GO:0051499
LOC117808786	NA
LOC117808795	GO:0000978,GO:0000981,GO:0006357,GO:0060070,GO:0071664,GO:1990907
LOC117808791	GO:0005525
LOC117808787	GO:0005525,GO:0016887
LOC117808793	NA
LOC117808792	GO:0005525,GO:0016887
LOC117808790	GO:0005525
dbnla	GO:0005884,GO:0005886,GO:0014069,GO:0030027,GO:0030425,GO:0030427,GO:0030833,GO:0030864,GO:0045211,GO:0045773,GO:0048812,GO:0051015,GO:0061003,GO:0098974
LOC117808802	GO:0005740,GO:0005740,GO:0005751,GO:0005751,GO:0006123,GO:0006123
LOC117808800	GO:0005740,GO:0005740,GO:0005751,GO:0005751,GO:0006123,GO:0006123
LOC117808803	GO:0004888,GO:0005216,GO:0007165,GO:0007268,GO:0016020,GO:0016020,GO:0030594,GO:0034220,GO:0042391,GO:0043005,GO:0045202,GO:0050877
LOC117808804	GO:0004888,GO:0005230,GO:0007165,GO:0007268,GO:0016020,GO:0016020,GO:0030594,GO:0034220,GO:0042391,GO:0043005,GO:0045202,GO:0050877
LOC117808805	GO:0004888,GO:0004888,GO:0005230,GO:0007165,GO:0007268,GO:0016020,GO:0016020,GO:0030594,GO:0034220,GO:0034220,GO:0042391,GO:0043005,GO:0045202,GO:0050877
LOC117808806	GO:0004888,GO:0005216,GO:0007165,GO:0007268,GO:0016020,GO:0016020,GO:0030594,GO:0034220,GO:0042391,GO:0043005,GO:0045202,GO:0050877
LOC117808807	GO:0004888,GO:0005216,GO:0007165,GO:0007268,GO:0016020,GO:0016020,GO:0030594,GO:0034220,GO:0042391,GO:0043005,GO:0045202,GO:0050877
fbxw9	GO:0042393,GO:0048188,GO:0051568
LOC117808810	GO:0005634,GO:0005737,GO:0006606,GO:0008139,GO:0031267,GO:0061608
LOC117808820	NA
il12rb2l	GO:0004896,GO:0009897,GO:0019221,GO:0019955,GO:0043235
rln3a	GO:0005179,GO:0005576
rfx1a	GO:0000978,GO:0000981,GO:0005634,GO:0006357
LOC117808811	GO:0003677,GO:0005524,GO:0005634,GO:0016887,GO:0061860
LOC117808816	NA
LOC117808817	GO:0000976,GO:0004879,GO:0005634,GO:0006357,GO:0034751,GO:0046983
LOC117808822	GO:0001591,GO:0004930,GO:0004930,GO:0005509,GO:0005886,GO:0007156,GO:0007195,GO:0071880
sirt3	GO:0070403
psmd13	GO:0005198,GO:0005634,GO:0005829,GO:0006511,GO:0008541
LOC117808827	GO:0004190,GO:0004190,GO:0006508,GO:0006508
LOC117808823	GO:0003677,GO:0046983
LOC117808825	NA
map1aa	GO:0000226,GO:0003779,GO:0005829,GO:0005874,GO:0005875,GO:0007409,GO:0008017,GO:0016358,GO:0030425,GO:0031114,GO:0043025,GO:0045202
LOC117808824	GO:0000828,GO:0000829,GO:0005829,GO:0006020,GO:0032958,GO:0033857
sst1.1	GO:0005179,GO:0005179,GO:0005576,GO:0005576,GO:0005615,GO:0030334
LOC117808830	GO:0005201,GO:0005581
LOC117808835	NA
LOC117808831	GO:0004930,GO:0004984,GO:0007186,GO:0016020
LOC117808836	GO:0004930,GO:0004984,GO:0007186,GO:0016020
LOC117808837	GO:0004930,GO:0004984,GO:0007186,GO:0016020
LOC117808838	GO:0004930,GO:0004984,GO:0007186,GO:0016020
LOC117808834	GO:0004930,GO:0004984,GO:0007186,GO:0016020
LOC117808839	GO:0004930,GO:0004984,GO:0007186,GO:0016020
LOC117808841	GO:0004930,GO:0004984,GO:0007186,GO:0016020
